Vendor Name, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
CORPORATE DIRECT (EUROPE) LTD,061218C,CORPORATE DIRECT (EUROPE) LTD,INV0275536,2,75.00,MAINTENANCE & SUPPORT,13/12/18,,Control and Mobilising,ICT
CORPORATE DIRECT (EUROPE) LTD,061218C,CORPORATE DIRECT (EUROPE) LTD,INV0275536,3,8.95,ADDITIONAL PURCHASE COSTS,13/12/18,,Control and Mobilising,Facilities & Management Services
MISS SARAH LE FEVRE,142496,MISS SARAH LE FEVRE,INVSLF268,1,"19,517.08",LEGAL PROFESSIONAL FEES-GENERL,13/12/18,"19,517.08",Grenfell Investigation Legal Costs,Legal Services
DCJ CONNECTED SOLUTIONS LTD,071218V,DCJ CONNECTED SOLUTIONS LTD,LFB-015,1,"6,060.00",SOFTWARE BESPOKE,13/12/18,"6,060.00",Information and Communication Technology,ICT
CJH ROLPH COACH & CELEBRANT,071218C,CJH ROLPH COACH & CELEBRANT,LFB/CJHHR/03/2018,1,250.00,CULTURAL CHANGE & TALENT,13/12/18,253.40,People Services,Human Resources
CJH ROLPH COACH & CELEBRANT,071218C,CJH ROLPH COACH & CELEBRANT,LFB/CJHHR/03/2018,2,3.40,CULTURAL CHANGE & TALENT,13/12/18,,People Services,Human Resources
VODAFONE LIMITED,061218C,VODAFONE LIMITED,LP20875,1,570.00,MOBILE PLAN CHARGES,13/12/18,570.00,Information and Communication Technology,ICT
B NOKES CONTRACTS LTD,061218V,B NOKES CONTRACTS LTD,MCE419,1,"35,340.00",DEVELOPMENT  EXPENSES-CONTRACT,13/12/18,"35,340.00",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE467,1,"1,222.00",REACTIVE SMALL WORKS AND PROJ,13/12/18,"1,222.00",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE468,1,720.00,REACTIVE SMALL WORKS AND PROJ,13/12/18,720.00,Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,061218V,B NOKES CONTRACTS LTD,MCE475,1,"50,017.46",DEVELOPMENT  EXPENSES-CONTRACT,13/12/18,"50,017.46",Technical and Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,061218V,B NOKES CONTRACTS LTD,MCE477,1,"9,266.75",REACTIVE SMALL WORKS AND PROJ,13/12/18,"9,266.75",Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE478,1,"1,271.00",REACTIVE MEP,13/12/18,"1,271.00",Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,061218C,B NOKES CONTRACTS LTD,MCE479,1,867.80,REACTIVE BUILDING FABRIC,13/12/18,867.80,Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,061218C,B NOKES CONTRACTS LTD,MCE480,1,294.75,REACTIVE BUILDING FABRIC,13/12/18,294.75,Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE481,1,559.00,REACTIVE BUILDING FABRIC,13/12/18,559.00,Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE482,1,750.50,REACTIVE MEP,13/12/18,750.50,Technical and Service Support,Works - Construction
B NOKES CONTRACTS LTD,071218C,B NOKES CONTRACTS LTD,MCE483,1,392.50,REACTIVE MEP,13/12/18,392.50,Technical and Service Support,Works - Construction
ESSENTRA COMPONENTS LTD,101218C,ESSENTRA COMPONENTS LTD,MK1216356,1,387.00,PROTECTIVE EQUIPT - PARTS,13/12/18,400.50,Technical and Service Support,Emergency Services
ESSENTRA COMPONENTS LTD,101218C,ESSENTRA COMPONENTS LTD,MK1216356,2,13.50,REPAIR & MAINTENANCE,13/12/18,,Technical and Service Support,Fire & Rescue
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,1,"68,437.20",SOFTWARE COTS,13/12/18,"303,953.62",Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,2,"29,184.96",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,3,"8,008.64",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,4,"25,939.76",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,5,"16,571.88",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,6,"14,492.50",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,7,"7,043.40",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,8,"16,961.00",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
PHOENIX SOFTWARE LTD,061218V,PHOENIX SOFTWARE LTD,OP/I831819,9,"117,314.28",SOFTWARE COTS,13/12/18,,Information and Communication Technology,ICT
BYWATERS LTD,800123603,BYWATERS LTD,P37600,1,650.20,REACTIVE REFUSE COLLECTION,13/12/18,650.20,Technical and Service Support,Environmental Services
BYWATERS LTD,800123605,BYWATERS LTD,P37601,1,589.00,REACTIVE REFUSE COLLECTION,13/12/18,589.00,Technical and Service Support,Environmental Services
CDW LTD,281118K,CDW LTD,PSINV02306026,1,1.80,ACQUISITIONS,13/12/18,"1,102.87",Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,2,16.29,ACQUISITIONS,13/12/18,,Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,3,86.85,ACQUISITIONS,13/12/18,,Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,4,733.40,ACQUISITIONS,13/12/18,,Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,5,6.90,ACQUISITIONS,13/12/18,,Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,6,252.63,ACQUISITIONS,13/12/18,,Information and Communication Technology,ICT
CDW LTD,281118K,CDW LTD,PSINV02306026,7,5.00,ADDITIONAL PURCHASE COSTS,13/12/18,,Information and Communication Technology,Facilities & Management Services
PAVEL DOLEZAL,902928,PAVEL DOLEZAL,2018 UKRO,1,267.08,PROFESSIONAL DEVELOPMENT,14/12/18,267.08,Challenge Team,Human Resources
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,1,"1,000.00",DATA SERVICES,17/12/18,"7,329.00",Information and Communication Technology,ICT
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,2,"2,102.00",HARDWARE INFRASTRUCTURE,17/12/18,,Information and Communication Technology,ICT
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,3,223.00,HARDWARE SUPPORT,17/12/18,,Information and Communication Technology,ICT
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,4,"1,170.00",SOFTWARE COTS,17/12/18,,Information and Communication Technology,ICT
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,5,234.00,SOFTWARE COTS,17/12/18,,Information and Communication Technology,ICT
RESTORE SCAN LTD,121218V,RESTORE SCAN LTD,0000038223,6,"2,600.00",HARDWARE SUPPORT,17/12/18,,Information and Communication Technology,ICT
GEIGER BTC GROUP,121218K,GEIGER BTC GROUP,0000387315,1,"4,484.90",GENERAL CONSUMABLES,17/12/18,"4,484.90",Procurement,Emergency Services
FIREANGEL SAFETY TECHNOLOGY LD,031218G,FIREANGEL SAFETY TECHNOLOGY LD,1124446,1,"1,785.00",FIRE DETECTORS,17/12/18,"1,785.00",Fire Stations (North East),Health and Safety
SILVERSANDS LIMITED,121218V,SILVERSANDS LIMITED,127362,1,"5,545.00",SOFTWARE BESPOKE,17/12/18,"5,545.00",Information and Communication Technology,ICT
AFFINITY BUSINESS RETAIL LTD,142500,AFFINITY BUSINESS RETAIL LTD,15875260,1,317.65,WATER & SEWERAGE RATES,17/12/18,317.65,Technical and Service Support,Utilities
NISBETS,121218K,NISBETS,17904446,1,512.88,CATERING EQUIPMENT,17/12/18,512.88,Fire Stations (South West),Catering
BUREAU VERITAS,121218V,BUREAU VERITAS,18018719,1,"102,565.46",SCIENTIFIC SERVICES,17/12/18,"102,565.46",Procurement,Environmental Services
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,188,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South West),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,189,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,192,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,193,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,194,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North West),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,195,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North West),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,196,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,197,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,201,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,202,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,203,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South East),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,205,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (North West),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,206,1,295.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,295.00,Fire Stations (South West),Fire & Rescue
E&S B DAVIS LTD,121218K,E&S B DAVIS LTD,209,1,590.00,OPERATIONAL EQUIP-PURCHASE,17/12/18,590.00,Fire Stations (North West),Fire & Rescue
E3 MEDIA LTD,111218C,E3 MEDIA LTD,210542,1,"2,602.35",SOFTWARE COTS,17/12/18,"2,602.35",Information and Communication Technology,ICT
REAM CONTRACTS LTD,051218C,REAM CONTRACTS LTD,22904,1,536.00,REACTIVE MEP,17/12/18,536.00,Technical and Service Support,Works - Construction
REAM CONTRACTS LTD,051218C,REAM CONTRACTS LTD,22920,1,350.00,REACTIVE MEP,17/12/18,350.00,Technical and Service Support,Works - Construction
KARINA BEASLEY LTD T/A GABRIEL,041218G,KARINA BEASLEY LTD T/A GABRIEL,26423,1,897.00,FRS STAFF AGENCY,17/12/18,897.00,Communications,Human Resources
KARINA BEASLEY LTD T/A GABRIEL,041218G,KARINA BEASLEY LTD T/A GABRIEL,26424,1,"1,495.00",FRS STAFF AGENCY,17/12/18,"1,495.00",Communications,Human Resources
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,1,27.60,CONSUMABLES PRINTING,17/12/18,"3,328.14",Fire Engineering & Specialist Fire Safety,ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,2,65.76,CONSUMABLES PRINTING,17/12/18,,Finance Services,ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,3,4.44,OFFICE EQUIPMENT,17/12/18,,Information and Communication Technology,Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,4,15.30,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,5,1.67,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,6,32.70,PRINTER & PHOTOCOPIER PAPER,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,7,6.68,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,8,15.30,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,9,3.66,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,10,1.67,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,11,1.37,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,12,3.80,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,13,15.20,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,14,28.82,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,15,1.86,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,16,21.80,PRINTER & PHOTOCOPIER PAPER,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,17,9.45,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,18,28.82,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,19,0.95,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,20,1.09,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,21,7.84,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,22,1.53,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,23,1.67,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,24,28.82,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,25,3.15,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,26,0.51,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,27,0.45,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,28,31.36,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,29,21.80,PRINTER & PHOTOCOPIER PAPER,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,30,1.66,OFFICE EQUIPMENT,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,31,1.88,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,32,51.37,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,33,51.37,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,34,3.06,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,35,4.59,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,36,28.27,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,37,51.37,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,38,51.37,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,39,51.37,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,40,18.12,CONSUMABLES PERIPHERALS,17/12/18,,Fire Stations (South West),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,41,28.82,CONSUMABLES PRINTING,17/12/18,,Fire Stations (South West),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,42,31.36,HYGIENE,17/12/18,,Fire Stations (South West),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,43,15.30,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,44,16.70,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,45,17.31,OFFICE EQUIPMENT,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,46,6.12,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,47,6.68,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,48,5.01,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South West),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,49,7.45,CONSUMABLES PERIPHERALS,17/12/18,,Fire Stations (South East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,50,12.60,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,51,11.10,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,52,2.70,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,53,12.60,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,54,31.36,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,55,3.72,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,56,3.72,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,57,3.72,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,58,3.72,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,59,3.72,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,60,7.84,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,61,7.84,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,62,6.68,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,63,31.36,HYGIENE,17/12/18,,Fire Stations (South East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,64,7.65,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,65,7.00,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,66,7.65,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,67,4.98,OFFICE EQUIPMENT,17/12/18,,Fire Stations (South East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,68,31.36,HYGIENE,17/12/18,,Fire Stations (North East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,69,2.20,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,70,8.35,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,71,8.35,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,72,12.60,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,73,1.32,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,74,1.25,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,75,0.47,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,76,1.16,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,77,31.36,HYGIENE,17/12/18,,Fire Stations (North East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,78,3.40,OFFICE EQUIPMENT,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,79,31.36,HYGIENE,17/12/18,,Fire Stations (North East),Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,80,9.06,CONSUMABLES PERIPHERALS,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,81,27.60,CONSUMABLES PRINTING,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,82,27.60,CONSUMABLES PRINTING,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,83,27.60,CONSUMABLES PRINTING,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,84,27.60,CONSUMABLES PRINTING,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,85,27.60,CONSUMABLES PRINTING,17/12/18,,Fire Stations (North East),ICT
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,86,31.36,HYGIENE,17/12/18,,Central Operations,Cleaning & Janitorial
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,87,5.01,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,88,21.80,PRINTER & PHOTOCOPIER PAPER,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,89,6.30,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
BANNER GROUP LIMITED,800123621,BANNER GROUP LIMITED,2867975,90,3.79,STATIONERY CONSUMABLES,17/12/18,,Fire Stations (North East),Stationery
