Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
536196,800124662,SPORTSAFE UK LTD,536196,24,9.58,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,25,21.25,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,26,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,27,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,28,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,29,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,30,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,31,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,32,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,33,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,34,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,35,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,36,18.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,37,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,38,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,39,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,40,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,41,18.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,42,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,43,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,44,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,45,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,46,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,47,49.59,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,48,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,49,12.92,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,50,18.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,51,12.92,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,52,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,53,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,54,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,55,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,56,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,57,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,58,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,59,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,60,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,61,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,62,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,63,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,64,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,65,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,66,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,67,15.84,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,68,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,69,19.59,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,70,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,71,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,72,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,73,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,74,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,75,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,76,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,77,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,78,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,79,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,80,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,81,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,82,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,83,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,84,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,85,13.75,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,86,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,87,15.42,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,88,21.25,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,89,17.50,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
536196,800124662,SPORTSAFE UK LTD,536196,90,11.67,PLANNED GYM EQUIPMENT,17/01/19,,Technical and Service Support,Consultancy
6468,140119K,THE FULKER CONSULTANCY LIMITED,6468,1,280.00,PROF FEES-MISCELLANEOUS,17/01/19,280.00,Technical and Service Support,Consultancy
66344,140119K,FOCUS & VISION TECHNOLOGY LTD,66344,1,862.00,MEDICAL EXPENSES CONTRACT,17/01/19,862.00,People Services,Consultancy
66387,140119K,FOCUS & VISION TECHNOLOGY LTD,66387,1,"1,557.07",MEDICAL EXPENSES CONTRACT,17/01/19,"1,557.07",People Services,Consultancy
66409,140119K,FOCUS & VISION TECHNOLOGY LTD,66409,1,796.38,MEDICAL EXPENSES CONTRACT,17/01/19,796.38,People Services,Consultancy
66431,140119K,FOCUS & VISION TECHNOLOGY LTD,66431,1,626.80,MEDICAL EXPENSES CONTRACT,17/01/19,626.80,People Services,Consultancy
66444,140119K,FOCUS & VISION TECHNOLOGY LTD,66444,1,"1,057.60",MEDICAL EXPENSES CONTRACT,17/01/19,"1,057.60",People Services,Consultancy
66490,140119K,FOCUS & VISION TECHNOLOGY LTD,66490,1,307.08,MEDICAL EXPENSES CONTRACT,17/01/19,307.08,People Services,Consultancy
66709,140119K,ZOLL MEDICAL UK LIMITED,66709,1,462.00,MEDICAL SUPPLIES,17/01/19,462.00,Training and Professional Development,Consultancy
675723,110119K,MOORE STEPHENS CONSULTING LTD,675723,1,"2,000.00",SOFTWARE BESPOKE,17/01/19,"3,500.00",Information and Communication Technology,Consultancy
675723,110119K,MOORE STEPHENS CONSULTING LTD,675723,2,"1,500.00",SOFTWARE BESPOKE,17/01/19,,Information and Communication Technology,Consultancy
6901,140119K,THE FULKER CONSULTANCY LIMITED,6901,1,364.25,PROF FEES-MISCELLANEOUS,17/01/19,364.25,Technical and Service Support,Consultancy
6902,140119K,THE FULKER CONSULTANCY LIMITED,6902,1,532.64,PROF FEES-MISCELLANEOUS,17/01/19,532.64,Technical and Service Support,Consultancy
6903,140119K,THE FULKER CONSULTANCY LIMITED,6903,1,"1,320.78",STAFF CHARGES-IT STAFF,17/01/19,"1,320.78",Technical and Service Support,Consultancy
6905,140119G,THE FULKER CONSULTANCY LIMITED,6905,1,"1,585.19",PROF FEES-MISCELLANEOUS,17/01/19,"1,585.19",Technical and Service Support,Consultancy
6906,110119K,CARPETS & FLOOR COVERS DIRECT,6906,1,"1,040.00",REACTIVE BUILDING FABRIC,17/01/19,"1,040.00",Technical and Service Support,Consultancy
6907,140119K,THE FULKER CONSULTANCY LIMITED,6907,1,"1,137.08",PROF FEES-MISCELLANEOUS,17/01/19,"1,137.08",Technical and Service Support,Consultancy
6912,110119K,CARPETS & FLOOR COVERS DIRECT,6912,1,"1,952.15",REACTIVE BUILDING FABRIC,17/01/19,"1,952.15",Technical and Service Support,Works - Construction
7039724,030119K,CURRIE & BROWN UK LIMITED,7039724,1,"2,979.00",PROF FEES-MISCELLANEOUS,17/01/19,"2,979.00",Technical and Service Support,"Works - Construction, R&M"
7039725,030119K,CURRIE & BROWN UK LIMITED,7039725,1,"2,085.00",PROF FEES-MISCELLANEOUS,17/01/19,"2,085.00",Technical and Service Support,"Works - Construction, R&M"
7039726,030119K,CURRIE & BROWN UK LIMITED,7039726,1,"2,038.50",PROF FEES-MISCELLANEOUS,17/01/19,"2,038.50",Technical and Service Support,"Works - Construction, R&M"
70598,800124661,SERVEST GROUP LIMITED,70598,1,41.17,REACTIVE MEP,17/01/19,"3,979.27",Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,2,26.45,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,3,38.46,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,4,99.12,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,5,41.17,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,6,305.76,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,7,9.62,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,8,182.40,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,9,229.33,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,10,133.46,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,11,8.95,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,12,27.52,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,13,88.18,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,14,88.65,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,15,38.46,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,16,241.62,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,17,102.69,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,18,25.80,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,19,71.60,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,20,35.80,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,21,35.80,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,22,169.32,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,23,218.00,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,24,115.38,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,25,126.24,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,26,34.68,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,27,17.90,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,28,19.23,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,29,76.92,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,30,9.62,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,31,63.46,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,32,278.02,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,33,120.47,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,34,19.23,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,35,134.93,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,36,25.00,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,37,84.62,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,38,159.01,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,39,123.01,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,40,153.76,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
70598,800124661,SERVEST GROUP LIMITED,70598,41,158.46,REACTIVE MEP,17/01/19,,Technical and Service Support,Works - Construction
80198140,142527,ALPHABET GB LIMITED,80198140,1,373.89,LEASE CAR CHARGES,17/01/19,345.34,Procurement,Vehicle Management
80198140,142527,ALPHABET GB LIMITED,80198140,2,-28.55,VAT CAR LEASING,17/01/19,,Finance Services,Vehicle Management
80198141,142527,ALPHABET GB LIMITED,80198141,1,351.20,LEASE CAR CHARGES,17/01/19,323.02,Procurement,Vehicle Management
80198141,142527,ALPHABET GB LIMITED,80198141,2,-28.18,VAT CAR LEASING,17/01/19,,Finance Services,Vehicle Management
80198142,142527,ALPHABET GB LIMITED,80198142,1,395.13,LEASE CAR CHARGES,17/01/19,364.56,Procurement,Vehicle Management
80198142,142527,ALPHABET GB LIMITED,80198142,2,-30.57,VAT CAR LEASING,17/01/19,,Finance Services,Vehicle Management
813960,100119K,FIRE SERVICE COLLEGE LTD,813960,1,"1,432.78",TRAINING CONTRACT - OTHER,17/01/19,"1,432.78",Training and Professional Development,Human Resources
814445,140119K,FIRE SERVICE COLLEGE LTD,814445,1,"5,987.00",TRAINING CONTRACT - OTHER,17/01/19,"5,987.00",Training and Professional Development,Human Resources
814446,140119K,FIRE SERVICE COLLEGE LTD,814446,1,"2,863.33",TRAINING CONTRACT - OTHER,17/01/19,"2,863.33",Training and Professional Development,Human Resources
814720,100119V,FIRE SERVICE COLLEGE LTD,814720,1,"6,994.44",TRAINING CONTRACT - OTHER,17/01/19,"6,994.44",Training and Professional Development,Human Resources
814743,100119K,FIRE SERVICE COLLEGE LTD,814743,1,342.00,TRAINING CONTRACT - OTHER,17/01/19,342.00,Training and Professional Development,Human Resources
9057898915,100119K,ROYAL MAIL,9057898915,1,"2,750.00",POSTAL SERVICES,17/01/19,"2,750.00",Information and Communication Technology,Mail Services
914430718,110119K,NORTHUMBRIAN WATER LTD,914430718,1,442.00,CURRENT HYDRANT COSTS,17/01/19,442.00,Procurement,Works - Construction
914430815,110119K,NORTHUMBRIAN WATER LTD,914430815,1,452.30,CURRENT HYDRANT COSTS,17/01/19,452.30,Procurement,Works - Construction
915463,100119K,SP SERVICES,915463,1,329.75,MEDICAL SUPPLIES,17/01/19,329.75,Fire Stations (North East),Healthcare
92273,140119K,WESTON DIGITAL TECHNOLOGIES,92273,1,"4,410.66",SOFTWARE COTS,17/01/19,"4,410.66",Information and Communication Technology,ICT
9392/20998,191218K,THE OFFICE GROUP PROPERTIES LD,9392/20998,1,490.88,HIRE OF FACILITIES,17/01/19,490.88,Training and Professional Development,Facilities & Management Services
CBA1806252,110119K,THAMES WATER UTILITIES LTD,CBA1806252,1,"1,273.00",CURRENT HYDRANT COSTS,17/01/19,"1,273.00",Procurement,Works - Construction
CBA1806431,110119K,THAMES WATER UTILITIES LTD,CBA1806431,1,348.00,CURRENT HYDRANT COSTS,17/01/19,348.00,Procurement,Works - Construction
CBA1807795,110119K,THAMES WATER UTILITIES LTD,CBA1807795,1,348.00,CURRENT HYDRANT COSTS,17/01/19,348.00,Procurement,Works - Construction
CBA1807816,110119K,THAMES WATER UTILITIES LTD,CBA1807816,1,348.00,CURRENT HYDRANT COSTS,17/01/19,348.00,Procurement,Works - Construction
CBA1807817,110119K,THAMES WATER UTILITIES LTD,CBA1807817,1,"1,273.00",CURRENT HYDRANT COSTS,17/01/19,"1,273.00",Procurement,Works - Construction
CBA1807962,110119K,THAMES WATER UTILITIES LTD,CBA1807962,1,"1,273.00",CURRENT HYDRANT COSTS,17/01/19,"1,273.00",Procurement,Works - Construction
EXI1233179,142527,LEX AUTOLEASE,EXI1233179,1,364.34,LEASE CAR CHARGES,17/01/19,334.50,Procurement,Vehicle Management
EXI1233179,142527,LEX AUTOLEASE,EXI1233179,2,-29.84,VAT CAR LEASING,17/01/19,,Finance Services,Vehicle Management
I10678235,140119G,HALL FUELS,I10678235,1,"2,548.25",FUEL,17/01/19,"2,548.25",Fire Stations (South East),Vehicle Management
INV-3671,040119K,ENERGY AUDITING AGENCY LTD,INV-3671,1,489.00,PROFESSIONAL SERVICES,17/01/19,489.00,Technical and Service Support,Consultancy
