Identifier,Title,Description ,Currency,Amount awarded,Award Date,Planned Dates:Start Date,Planned Dates:End Date,Recipient Org:Name,Recipient Org:Identifier,Recipient Org:Charity Number,Recipient Org:Company Number,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Title,Last Modified,Data Source,Approved by
360G-GLA-GW0HI71g7SNueFy,Chance to Shine Street Programme ,"The Recipient’s Projects aim is to inspire all young people to play and learn through cricket. For more than a decade, the Recipient has used cricket as a vehicle to raise aspiration, promote social cohesion and create opportunities in diverse and disadvantaged communities. The Street cricket model has also proved particularly successful in engaging hard to reach communities and young people who may otherwise not have access to the social benefits of sports participation",GBP,100000,2018-07-30,,,Chance to Shine,GB-CHC-1123385,1123385,,GB-LAE-GLA,Greater London Authority,Sports Team,YLF Impact Partnerships 2018,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GZJPMiMJLP2Fe91,Fight for Peace Programme ,"The Recipient a violence prevention organisation which exists to enable young people from communities affected by crime and violence to realise their full potential by providing them with the opportunities and positive influences they need to thrive. The Recipient  delivers a sport-based Five Pillar model which consists of: sports, formal education courses, increasing employability skills, mentoring and access to psycho-social support and leadership opportunities. The Five Pillars are configured in different ways to create a range of programmes that follow a public health approach to violence prevention at primary / prevention level, secondary / intervention level, and tertiary / rehabilitation level.",GBP,95000,2018-07-31,,,Fight for Peace,GB-CHC-1125324,1125324,,GB-LAE-GLA,Greater London Authority,Sports Team,YLF Impact Partnerships 2018,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GE7wNtibS00qMxA,Street Games Programme ,"Working with five locally trusted organisations (LTOs) across London, The Recipient will use Doorstep Sport to engage and retain vulnerable young people to prevent and deter them from getting involved in youth crime, gangs and entering the youth justice system. Training opportunities will also be offered to these young people to increase their skills, confidence and knowledge so that they can progress into volunteering and employment in their own communities",GBP,120000,2018-08-01,,,StreetGames,GB-CHC-1113542,1113542,,GB-LAE-GLA,Greater London Authority,Sports Team,YLF Impact Partnerships 2018,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GUJyhKldmi8gsq9,The Change Foundation Programme,"The Recipient will deliver three (3) projects across a 12-month period. The key elements of the programme that will be delivered include: Street Elite, Generation Storm and Team Habana",GBP,95000,2018-08-02,,,The Change Foundation,GB-CHC-1046047,1046047,,GB-LAE-GLA,Greater London Authority,Sports Team,YLF Impact Partnerships 2018,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GmJ1aScnSADFxk11,Key4Life: Unlocking the potential of young Londoners ,"Key4Life will unlock the potential of young Londoners through a range of interventions:
1. Key4Life core: intensive, weekly support for up to 40 young males aged 16-21, released from HMP Feltham, HMP Brixton and those who are at risk in the community. Participants are matched with trained mentors, gain employability skills, develop emotional resilience and broaden horizons through activities including horse-riding.
2. Key4Life ‘White Flag’ anti-knife crime initiative: engage communities, train ex-offender role models, and broker positive discussions between young people and the police.
3. Key4Life outreach pilot: delivering youth-led assemblies and workshops at London schools, incorporating music and sport.",GBP,148800,2018-08-03,,,Key4Life,GB-CHC-1152426,1152426,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GDeNLHVmNKPSj6v,"FBB Schools: Positive Choices, Different Paths","FBB delivers a preventative programme which works with our community of disengaged 10 - 16 year olds who are at risk of developing entrenched, challenging behaviour patterns leading to permanent exclusion. By harnessing young people's passion for football we re-engage them into participating in values-based classroom sessions alongside values-focused football activities. We instil a sense of belonging to the FBB 'family' and support the young person into making better life choices about attendance and positive behaviour. Improved attitudes and commitment to FBB are rewarded by access to our ever-expanding life-changing opportunities that open up horizons and support sustained positive aspirations.",GBP,139766,2018-08-04,,,Football Beyond Borders,GB-COH-08809181,,08809181,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gm2yPZv8Ec5k7no,Connect,"Charlton Athletic Community Trust (CACT) are an innovative and impactful Charity, running wide ranging and reaching programmes at the heart of the community. Along with strategic partners, CACT will deliver the Connect Project, providing comprehensive support for young Londoners in the Boroughs of Royal Greenwich and Bexley. In partnership with Peabody Trust, Royal Greenwich and Bexley Local Authorities the project will build upon CACT’s experience, infrastructure and trusted relationships to provide a range of mentoring activities and interventions. The Connect Project will support young people at risk of inclusion or involvement in criminal activity and those involved in criminal activity.",GBP,150000,2018-08-05,,,Charlton Athletic Community Trust,360G-GLA-Re7NN4NpLu30s9I,,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GyDKT47uOZBEvaR,On the Ball,"We will work with young people aged 10-21 who have a parent currently in Wormwood Scrubs prison.  We will provide a mentoring programme for the young people and signpost them onto sports participation, qualifications, employment opportunities, volunteering and local services.  We aim to work with each child over a year setting up a personal plan with individual goals.  Within this year we will deliver a 12-week Parents On the Ball session within Wormwood Scrubs in partnership with Action for Children, although dad’s and their child(ren) are separated, this course facilitates empowerment of a positive contribution to their parenting skills/child's well-being",GBP,149601,2018-08-06,,,QPR in the Community Trust,GB-CHC-1127806,1127806,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G9LR7TxL05RE61I,Detatched Youth Work and Prison Pathway Project,"Our project will provide support and guidance to vulnerable young men in Harrow aged 15-21 who are involved in the criminal justice system or affiliated with gangs. An additional specialist gangs’ worker will engage some of the hardest to reach young people through detached youth work and 1:1 prison mentoring, helping them to make positive choices and transform their lives for the better.  Our project will engage some of the hardest to reach young people both in prison and on the streets, bridging the gap between youth services in Harrow and vulnerable young men.",GBP,120000,2018-08-07,,,Ignite Trust,GB-CHC-1088365 ,1088365 ,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-Gh0RAAxdgYdo1mz,All Aboard,"Since 2003, the AHOY Centre has transformed the lives of 4,500+ disadvantaged young people (YP) in SE London using the medium of watersports to empower them to flourish both on and off the water. “All Aboard” builds on this experience to provide a programme of activities that will help 84 YP in Greenwich, Lewisham and Southwark at risk of exclusion/offending make positive life choices. Attending once a week on Saturday for up to two years, YP will participate in water-side and dry-side sporting and creative activities; Personal Development/Employability Training workshops; one-to-one mentoring support and a fortnightly Peer Support Group",GBP,149296,2018-08-08,,,The AHOY Centre,GB-CHC-1084122,1084122,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-G6FrFBU6EZGVJtb,Nex Gen,"The programme of estate-based community engagement activities will support young people at risk of criminal activity and exclusion to improve skills, qualifications and help them to make better, positive life choices. Our project is aimed at young people living on 3 large ‘hotspot’, housing estates Andover, Marquess and Mayville. Led by Access to Sports with Isledon, Islington Council, Metropolitan Police, Targeted Youth Support and Community Safety Teams will deliver a targeted/comprehensive programme of youth-work, sporting activities, training/education to support young people at risk of criminal activity to achieve positive outcomes, engage better with existing services and reduce community tension.",GBP,149515,2018-08-09,,,Access to Sports Project,GB-CHC-1122243,1122243,,GB-LAE-GLA,Greater London Authority,Education and Youth,YLF Medium Grants,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GRb4vYUwtZigRIV,Performance Pathways Sportsaid 2018,Sports grant ,GBP,100000,2018-05-25,,,Sportsaid,GB-CHC-1070959,1070959,,GB-LAE-GLA,Greater London Authority,Sports Team,Sportsaid,2019-02-13T14:02:00Z,https://data.london.gov.uk/dataset/gla-grants-data,
360G-GLA-GA3qWI7r7O57JL3,Schools Energy Cooperative Limited,"Development work towards a community enery solar project: 'Ealing Schools, Second Wave'",GBP,15000,2018-09-24,2018-09-24,2019-01-31,Schools Energy Cooperative Limited,GB-COH-32071R,,32071R,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GIskR4ViovNjjnL,Schools Energy Cooperative Limited,"Development work towards a community enery solar project: 'Ealing Schools, Phase 2, Ealing + Harrow'",GBP,15000,2018-11-14,2018-11-14,2019-03-31,Schools Energy Cooperative Limited,GB-COH-32071R,,32071R,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GZo00c6238TFF10,London Sustainability Exchange (LSx),Edward Woods Community Centre,GBP,6130,2018-10-24,2018-10-24,2019-01-31,London Sustainability Exchange (LSx),GB-COH-01122130,,1122130,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GCqk9w4t90VZLeZ,London Sustainability Exchange (LSx),Masbro Centre,GBP,6130,2018-10-24,2018-10-24,2019-01-31,London Sustainability Exchange (LSx),GB-COH-01122130,,1122130,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GhuMFedrXm7T088,Highbury Vale Blackstock Trust,Elizabeth House Community Centre,GBP,2666,2018-11-14,2018-11-14,2019-01-31,Highbury Vale Blackstock Trust,GB-CHC-1029704,1029704,2849848,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-Gj2a7ZOD81lL1H4,South East Community Energy (SELCE),Development work towards a community energy solar project: 'St Luke Church of England',GBP,8722,2018-12-05,2018-12-05,2019-03-03,South East Community Energy (SELCE),360G-GLA-Rn6OVQn24Tx3nbr,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-G93t2aMJ5o4p22Y,South East Community Energy (SELCE),Development work towards a community energy solar project: 'Aluna',GBP,14607,2018-11-26,2018-11-26,2019-05-31,South East Community Energy (SELCE),360G-GLA-Rn6OVQn24Tx3nbr,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GLnJ0b8OqvWUKbH,South East Community Energy (SELCE),Greener Homes,GBP,14901,2018-12-14,2018-12-14,2019-07-29,South East Community Energy (SELCE),360G-GLA-Rn6OVQn24Tx3nbr,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-G4xMDI08WUi830e,South East Community Energy (SELCE),Housing Coop,GBP,14837,2018-12-14,2018-12-14,2019-06-30,South East Community Energy (SELCE),360G-GLA-Rn6OVQn24Tx3nbr,,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-G4398i40H7RIe4V,En10ergy,Development work towards a community energy solar project: 'Fortismere School',GBP,4350,2018-11-30,2018-11-30,2019-04-30,En10ergy,GB-CHC-30824R,30824R,,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-Gtrv37N6tn3Ffvr,Repowering Limited,Portsoken Community Energy Group,GBP,12450,2018-12-10,2018-12-10,2019-03-31,Repowering Limited,GB-COH-00032009,,32009,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-GMysV54d287pgn7,Repowering Limited,NKCE (North Kensington Community Energy) Phase 2 - Westway,GBP,7370,2018-12-14,2018-12-14,2019-03-31,Repowering Limited,GB-COH-00032009,,32009,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
360G-GLA-G0SvgEn14txgidO,Repowering Limited,Lambeth community energy,GBP,15000,2018-12-10,2018-12-10,2019-03-31,Repowering Limited,GB-COH-00032009,,32009,GB-LAE-GLA,Greater London Authority,"Development, Enterprise & Environment",London Community Energy Fund (LCEF),2019-02-14T09:33:00Z,https://data.london.gov.uk/dataset/gla-grants-data,MD2331
